ip,provider,confidence,country,city,server_type,asn,asn_name,source,source_date,hostname,collection_method,threat_relevance
194.146.92.123,pia,confirmed,ES,ES Madrid,ovpnudp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-10953-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
194.146.92.95,pia,confirmed,ES,ES Madrid,ovpnudp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-10954-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
194.146.92.173,pia,confirmed,ES,ES Madrid,ovpnudp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12564-0a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
45.157.112.141,pia,confirmed,FR,France,ovpnudp,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10771-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
45.157.112.216,pia,confirmed,FR,France,ovpnudp,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10775-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
45.157.112.23,pia,confirmed,FR,France,ovpnudp,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10772-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
45.157.112.143,pia,confirmed,FR,France,ikev2,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10771-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
45.157.112.222,pia,confirmed,FR,France,ikev2,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10775-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
45.157.112.106,pia,confirmed,FR,France,ovpntcp,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10772-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
45.157.112.140,pia,confirmed,FR,France,meta,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10771-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
45.157.112.107,pia,confirmed,FR,France,meta,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10775-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
45.157.112.175,pia,confirmed,FR,France,meta,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10772-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
45.11.172.166,pia,confirmed,HU,Hungary,ikev2,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12203-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
45.11.172.7,pia,confirmed,HU,Hungary,ovpntcp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12203-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
45.11.172.196,pia,confirmed,HU,Hungary,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12203-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.65.81,pia,confirmed,AU,AU Brisbane,ovpntcp,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11529-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.65.110,pia,confirmed,AU,AU Brisbane,ovpntcp,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11535-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.65.103,pia,confirmed,AU,AU Brisbane,ovpnudp,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11529-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.65.192,pia,confirmed,AU,AU Brisbane,ovpnudp,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11535-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.65.176,pia,confirmed,AU,AU Brisbane,ikev2,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11535-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.65.28,pia,confirmed,AU,AU Brisbane,meta,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11529-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.65.157,pia,confirmed,AU,AU Brisbane,meta,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11535-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.66.79,pia,confirmed,AU,AU Perth,wg,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11736-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.66.161,pia,confirmed,AU,AU Perth,meta,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11736-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.66.12,pia,confirmed,AU,AU Perth,ovpntcp,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11736-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.244.135,pia,confirmed,PT,Portugal,ovpnudp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11984-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.244.214,pia,confirmed,PT,Portugal,wg,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11984-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.244.210,pia,confirmed,PT,Portugal,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11984-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.241.136,pia,confirmed,SE,SE Stockholm,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-10776-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.241.186,pia,confirmed,SE,SE Stockholm,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11555-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.241.244,pia,confirmed,SE,SE Stockholm,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-10778-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.241.133,pia,confirmed,SE,SE Stockholm,ikev2,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-10776-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.241.55,pia,confirmed,SE,SE Stockholm,ikev2,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11555-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.241.22,pia,confirmed,SE,SE Stockholm,ikev2,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-10778-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.241.107,pia,confirmed,SE,SE Stockholm,ovpntcp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-10776-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.241.200,pia,confirmed,SE,SE Stockholm,ovpntcp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11555-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.241.115,pia,confirmed,SE,SE Stockholm,ovpnudp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11555-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.241.65,pia,confirmed,SE,SE Stockholm,ovpnudp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-10778-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.165.170,pia,confirmed,MY,Malaysia,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12385-1a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.165.187,pia,confirmed,MY,Malaysia,ovpntcp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12385-1a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.242.120,pia,confirmed,SK,Slovakia,ikev2,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12212-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.242.146,pia,confirmed,SK,Slovakia,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12212-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
31.171.155.148,pia,confirmed,AL,Albania,meta,AS197706,"KEMINET A datacenter located in TiranaAlbania. Webhosting, Dedicated Servers, VPS, IPv4IPv6 leasing, AL",pia_api,2026-04-22,Server-12197-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
31.171.155.133,pia,confirmed,AL,Albania,meta,AS197706,"KEMINET A datacenter located in TiranaAlbania. Webhosting, Dedicated Servers, VPS, IPv4IPv6 leasing, AL",pia_api,2026-04-22,Server-12406-1a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
31.171.155.143,pia,confirmed,AL,Albania,wg,AS197706,"KEMINET A datacenter located in TiranaAlbania. Webhosting, Dedicated Servers, VPS, IPv4IPv6 leasing, AL",pia_api,2026-04-22,Server-12197-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
31.171.155.131,pia,confirmed,AL,Albania,wg,AS197706,"KEMINET A datacenter located in TiranaAlbania. Webhosting, Dedicated Servers, VPS, IPv4IPv6 leasing, AL",pia_api,2026-04-22,Server-12406-1a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
31.171.155.154,pia,confirmed,AL,Albania,ovpnudp,AS197706,"KEMINET A datacenter located in TiranaAlbania. Webhosting, Dedicated Servers, VPS, IPv4IPv6 leasing, AL",pia_api,2026-04-22,Server-12406-1a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
31.171.155.147,pia,confirmed,AL,Albania,ovpntcp,AS197706,"KEMINET A datacenter located in TiranaAlbania. Webhosting, Dedicated Servers, VPS, IPv4IPv6 leasing, AL",pia_api,2026-04-22,Server-12197-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.67.20,pia,confirmed,BE,Belgium,ovpntcp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11981-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.67.39,pia,confirmed,BE,Belgium,ovpntcp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11983-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.67.221,pia,confirmed,BE,Belgium,ovpntcp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12586-0a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.67.62,pia,confirmed,BE,Belgium,wg,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11983-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.67.178,pia,confirmed,BE,Belgium,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11981-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.67.66,pia,confirmed,BE,Belgium,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11983-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.67.119,pia,confirmed,BE,Belgium,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12586-0a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.67.212,pia,confirmed,BE,Belgium,ovpnudp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11981-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.67.225,pia,confirmed,BE,Belgium,ovpnudp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11983-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.67.176,pia,confirmed,BE,Belgium,ovpnudp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12586-0a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.76.171,pia,confirmed,IL,Israel,ovpnudp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11590-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.76.251,pia,confirmed,IL,Israel,wg,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11590-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.76.108,pia,confirmed,IL,Israel,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11590-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.76.112,pia,confirmed,IL,Israel,ovpntcp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-11590-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.77.19,pia,confirmed,IT,IT Milano,wg,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10785-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.77.212,pia,confirmed,IT,IT Milano,wg,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10789-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.77.84,pia,confirmed,IT,IT Milano,wg,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10787-5a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.77.82,pia,confirmed,IT,IT Milano,ovpntcp,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10785-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.77.147,pia,confirmed,IT,IT Milano,ovpntcp,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10787-5a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.77.62,pia,confirmed,IT,IT Milano,meta,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10785-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.77.6,pia,confirmed,IT,IT Milano,meta,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10789-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.77.38,pia,confirmed,IT,IT Milano,meta,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10787-5a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.77.120,pia,confirmed,IT,IT Milano,ovpnudp,AS206092,"SECFIREWALLAS, CY",pia_api,2026-04-22,Server-10787-5a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.74.14,pia,confirmed,DK,Denmark,ikev2,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11811-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.74.76,pia,confirmed,DK,Denmark,ikev2,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11808-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.74.75,pia,confirmed,DK,Denmark,ikev2,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11810-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.74.32,pia,confirmed,DK,Denmark,ovpnudp,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11808-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.74.36,pia,confirmed,DK,Denmark,ovpnudp,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11810-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.74.127,pia,confirmed,DK,Denmark,ovpntcp,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11808-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.74.104,pia,confirmed,DK,Denmark,ovpntcp,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11810-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.74.133,pia,confirmed,DK,Denmark,meta,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11811-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.74.224,pia,confirmed,DK,Denmark,meta,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11808-4a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.74.206,pia,confirmed,DK,Denmark,meta,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11810-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.166.122,pia,confirmed,NO,Norway,ovpntcp,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11800-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.166.164,pia,confirmed,NO,Norway,ovpnudp,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11800-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.166.47,pia,confirmed,NO,Norway,ikev2,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11800-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.166.194,pia,confirmed,NO,Norway,meta,AS42708,"GLESYS glesys.com, SE",pia_api,2026-04-22,Server-11800-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.240.252,pia,confirmed,RS,Serbia,ikev2,AS9009,"M247, RO",pia_api,2026-04-22,Server-8752-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.240.200,pia,confirmed,RS,Serbia,ikev2,AS9009,"M247, RO",pia_api,2026-04-22,Server-8753-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.240.195,pia,confirmed,RS,Serbia,meta,AS9009,"M247, RO",pia_api,2026-04-22,Server-8752-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.240.164,pia,confirmed,RS,Serbia,meta,AS9009,"M247, RO",pia_api,2026-04-22,Server-8753-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.240.185,pia,confirmed,RS,Serbia,ovpnudp,AS9009,"M247, RO",pia_api,2026-04-22,Server-8753-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.240.201,pia,confirmed,RS,Serbia,ovpntcp,AS9009,"M247, RO",pia_api,2026-04-22,Server-8752-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.240.190,pia,confirmed,RS,Serbia,ovpntcp,AS9009,"M247, RO",pia_api,2026-04-22,Server-8753-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.167.211,pia,confirmed,NZ,New Zealand,ikev2,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11530-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.167.140,pia,confirmed,NZ,New Zealand,ikev2,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11532-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.167.122,pia,confirmed,NZ,New Zealand,ovpntcp,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11530-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.167.151,pia,confirmed,NZ,New Zealand,meta,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11530-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.167.158,pia,confirmed,NZ,New Zealand,meta,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11532-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.167.98,pia,confirmed,NZ,New Zealand,ovpnudp,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11530-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
158.173.167.57,pia,confirmed,NZ,New Zealand,ovpnudp,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",pia_api,2026-04-22,Server-11532-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
107.149.152.212,pia,confirmed,BR,Brazil,ovpnudp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12143-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
107.149.152.135,pia,confirmed,BR,Brazil,ovpnudp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12145-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
107.149.152.199,pia,confirmed,BR,Brazil,ovpntcp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12143-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
107.149.152.221,pia,confirmed,BR,Brazil,ovpntcp,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12145-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
107.149.152.82,pia,confirmed,BR,Brazil,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12143-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
107.149.152.112,pia,confirmed,BR,Brazil,meta,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12145-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
107.149.152.156,pia,confirmed,BR,Brazil,ikev2,AS212238,"CDNEXT, GB",pia_api,2026-04-22,Server-12143-3a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
64.40.151.79,pia,confirmed,AR,Argentina,ikev2,AS396356,"LATITUDE-SH - Latitude.sh, US",pia_api,2026-04-22,Server-12235-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
64.40.151.74,pia,confirmed,AR,Argentina,ikev2,AS396356,"LATITUDE-SH - Latitude.sh, US",pia_api,2026-04-22,Server-12236-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
64.40.151.15,pia,confirmed,AR,Argentina,ovpntcp,AS396356,"LATITUDE-SH - Latitude.sh, US",pia_api,2026-04-22,Server-12235-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
64.40.151.67,pia,confirmed,AR,Argentina,ovpnudp,AS396356,"LATITUDE-SH - Latitude.sh, US",pia_api,2026-04-22,Server-12235-2a,Public API,Court-proven no-logs (3 FBI subpoenas returned no data)
